,ds,y
1612,1999-10-29,89.21916198730469
1613,1999-11-01,88.28300476074219
1614,1999-11-02,87.65211486816406
1615,1999-11-03,88.2422866821289
1616,1999-11-04,88.91387939453125
1617,1999-11-05,89.78900909423828
1618,1999-11-08,89.87040710449219
1619,1999-11-09,89.02578735351562
1620,1999-11-10,89.68722534179688
1621,1999-11-11,90.19601440429688
1622,1999-11-12,91.0100326538086
1623,1999-11-15,91.22372436523438
1624,1999-11-16,91.98689270019531
1625,1999-11-17,92.23112487792969
1626,1999-11-18,92.88237762451172
1627,1999-11-19,92.80093383789062
1628,1999-11-22,92.78063201904297
1629,1999-11-23,91.96654510498047
1630,1999-11-24,92.45500946044922
1631,1999-11-26,92.10901641845703
1632,1999-11-29,91.78339385986328
1633,1999-11-30,90.70477294921875
1634,1999-12-01,91.43742370605469
1635,1999-12-02,91.98689270019531
1636,1999-12-03,93.67605590820312
1637,1999-12-06,92.98411560058594
1638,1999-12-07,92.23112487792969
1639,1999-12-08,91.64094543457031
1640,1999-12-09,92.08869171142578
1641,1999-12-10,92.39393615722656
1642,1999-12-13,92.55675506591797
1643,1999-12-14,91.66130828857422
1644,1999-12-15,92.14972686767578
1645,1999-12-16,92.55675506591797
1646,1999-12-17,93.15115356445312
1647,1999-12-20,92.47795867919922
1648,1999-12-21,93.88558197021484
1649,1999-12-22,94.13041687011719
1650,1999-12-23,95.6299057006836
1651,1999-12-27,95.49720764160156
1652,1999-12-28,95.43606567382812
1653,1999-12-29,95.84413146972656
1654,1999-12-30,95.7318344116211
1655,1999-12-31,95.88494873046875
1656,2000-01-03,94.94645690917969
1657,2000-01-04,91.23342895507812
1658,2000-01-05,91.39665222167969
1659,2000-01-06,89.92777252197266
1660,2000-01-07,95.15047454833984
1661,2000-01-10,95.47688293457031
1662,2000-01-11,94.33440399169922
1663,2000-01-12,93.39592742919922
1664,2000-01-13,94.66083526611328
1665,2000-01-14,95.94609832763672
1666,2000-01-18,95.19123077392578
1667,2000-01-19,95.96652221679688
1668,2000-01-20,94.49761199951172
1669,2000-01-21,94.2936019897461
1670,2000-01-24,91.62110137939453
1671,2000-01-25,92.66150665283203
1672,2000-01-26,91.9271011352539
1673,2000-01-27,91.55987548828125
1674,2000-01-28,88.70372009277344
1675,2000-01-31,91.1110610961914
1676,2000-02-01,92.00868225097656
1677,2000-02-02,92.0903091430664
1678,2000-02-03,93.47754669189453
1679,2000-02-04,93.08995056152344
1680,2000-02-07,92.94712829589844
1681,2000-02-08,94.21199798583984
1682,2000-02-09,92.23307800292969
1683,2000-02-10,92.41670989990234
1684,2000-02-11,90.53982543945312
1685,2000-02-14,91.0702133178711
1686,2000-02-15,92.10050964355469
1687,2000-02-16,90.74382781982422
1688,2000-02-17,90.27459716796875
1689,2000-02-18,88.33650970458984
1690,2000-02-22,88.11209106445312
1691,2000-02-23,89.15255737304688
1692,2000-02-24,87.35723876953125
1693,2000-02-25,87.04102325439453
1694,2000-02-28,88.86695098876953
1695,2000-02-29,89.7237319946289
1696,2000-03-01,90.37662506103516
1697,2000-03-02,90.43779754638672
1698,2000-03-03,92.13107299804688
1699,2000-03-06,91.23342895507812
1700,2000-03-07,89.46875
1701,2000-03-08,89.35655212402344
1702,2000-03-09,91.96788787841797
1703,2000-03-10,91.47828674316406
1704,2000-03-13,90.47859191894531
1705,2000-03-14,89.19335174560547
1706,2000-03-15,91.27425384521484
1707,2000-03-16,95.53807067871094
1708,2000-03-17,96.16951751708984
1709,2000-03-20,95.67862701416016
1710,2000-03-21,97.64208221435547
1711,2000-03-22,98.23529052734375
1712,2000-03-23,99.91236877441406
1713,2000-03-24,100.50553131103516
1714,2000-03-27,99.44195556640625
1715,2000-03-28,98.86927032470703
1716,2000-03-29,98.97158813476562
1717,2000-03-30,97.31486511230469
1718,2000-03-31,98.4192886352539
1719,2000-04-03,98.9919662475586
1720,2000-04-04,98.25566864013672
1721,2000-04-05,97.64208221435547
1722,2000-04-06,98.4908676147461
1723,2000-04-07,99.11467742919922
1724,2000-04-10,98.72608184814453
1725,2000-04-11,98.4397964477539
1726,2000-04-12,95.73993682861328
1727,2000-04-13,94.41053771972656
1728,2000-04-14,89.01099395751953
1729,2000-04-17,92.11982727050781
1730,2000-04-18,94.55369567871094
1731,2000-04-19,93.67427062988281
1732,2000-04-20,94.12421417236328
1733,2000-04-24,93.1015396118164
1734,2000-04-25,96.96715545654297
1735,2000-04-26,95.87294006347656
1736,2000-04-27,95.55587768554688
1737,2000-04-28,94.96279907226562
1738,2000-05-01,96.25128173828125
1739,2000-05-02,94.32872009277344
1740,2000-05-03,92.11982727050781
1741,2000-05-04,92.81519317626953
1742,2000-05-05,93.94014739990234
1743,2000-05-08,93.23453521728516
1744,2000-05-09,92.48796081542969
1745,2000-05-10,90.40174102783203
1746,2000-05-11,92.467529296875
1747,2000-05-12,93.46971893310547
1748,2000-05-15,95.08546447753906
1749,2000-05-16,96.00590515136719
1750,2000-05-17,95.00370025634766
1751,2000-05-18,93.83787536621094
1752,2000-05-19,92.365234375
1753,2000-05-22,91.66983795166016
1754,2000-05-23,90.31998443603516
1755,2000-05-24,91.79254913330078
1756,2000-05-25,90.21765899658203
1757,2000-05-26,90.31998443603516
1758,2000-05-30,93.26516723632812
1759,2000-05-31,93.46971893310547
1760,2000-06-01,95.10594177246094
1761,2000-06-02,96.76262664794922
1762,2000-06-05,96.2922134399414
1763,2000-06-06,95.86272430419922
1764,2000-06-07,96.5274658203125
1765,2000-06-08,96.1490478515625
1766,2000-06-09,95.94451141357422
1767,2000-06-12,94.8196029663086
1768,2000-06-13,96.59898376464844
1769,2000-06-14,96.76262664794922
1770,2000-06-15,96.96715545654297
1771,2000-06-16,96.1704330444336
1772,2000-06-19,97.40045166015625
1773,2000-06-20,97.05194091796875
1774,2000-06-21,97.01094055175781
1775,2000-06-22,95.53485870361328
1776,2000-06-23,94.71482849121094
1777,2000-06-26,95.9346694946289
1778,2000-06-27,95.22732543945312
1779,2000-06-28,95.49385833740234
1780,2000-06-29,94.59180450439453
1781,2000-06-30,95.30931854248047
1782,2000-07-03,96.62149810791016
1783,2000-07-05,94.87886810302734
1784,2000-07-06,95.61688232421875
1785,2000-07-07,97.15443420410156
1786,2000-07-10,96.99048614501953
1787,2000-07-11,97.19547271728516
1788,2000-07-12,97.83103942871094
1789,2000-07-13,98.2614974975586
1790,2000-07-14,99.22504425048828
1791,2000-07-17,99.0610580444336
1792,2000-07-18,98.25125122070312
1793,2000-07-19,97.46196746826172
1794,2000-07-20,98.8150405883789
1795,2000-07-21,96.8879165649414
1796,2000-07-24,96.33442687988281
1797,2000-07-25,96.64195251464844
1798,2000-07-26,95.69892120361328
1799,2000-07-27,95.37088775634766
1800,2000-07-28,93.21826171875
1801,2000-07-31,93.81278228759766
1802,2000-08-01,94.38681030273438
1803,2000-08-02,94.85833740234375
1804,2000-08-03,95.51437377929688
1805,2000-08-04,96.02692413330078
1806,2000-08-07,97.17498779296875
1807,2000-08-08,97.54399871826172
1808,2000-08-09,96.72396850585938
1809,2000-08-10,96.25240325927734
1810,2000-08-11,96.70345306396484
1811,2000-08-14,97.93350219726562
1812,2000-08-15,97.85149383544922
1813,2000-08-16,97.50296783447266
1814,2000-08-17,98.52801513671875
1815,2000-08-18,98.20000457763672
1816,2000-08-21,98.7330322265625
1817,2000-08-22,98.56905364990234
1818,2000-08-23,98.95854949951172
1819,2000-08-24,99.26605224609375
1820,2000-08-25,99.22504425048828
1821,2000-08-28,99.56332397460938
1822,2000-08-29,99.58377838134766
1823,2000-08-30,98.63053894042969
1824,2000-08-31,99.94261169433594
1825,2000-09-01,100.04513549804688
1826,2000-09-05,99.24559783935547
1827,2000-09-06,98.11803436279297
1828,2000-09-07,98.95854949951172
1829,2000-09-08,98.28206634521484
1830,2000-09-11,98.13848114013672
1831,2000-09-12,97.42090606689453
1832,2000-09-13,97.67721557617188
1833,2000-09-14,98.16925811767578
1834,2000-09-15,96.02149963378906
1835,2000-09-18,95.13777923583984
1836,2000-09-19,96.00098419189453
1837,2000-09-20,95.29187774658203
1838,2000-09-21,93.84294128417969
1839,2000-09-22,95.54875946044922
1840,2000-09-25,94.87057495117188
1841,2000-09-26,93.65797424316406
1842,2000-09-27,94.15121459960938
1843,2000-09-28,95.36383819580078
1844,2000-09-29,94.45951080322266
1845,2000-10-02,94.6033935546875
1846,2000-10-03,93.71961975097656
1847,2000-10-04,94.50061798095703
1848,2000-10-05,94.82946014404297
1849,2000-10-06,92.77421569824219
1850,2000-10-09,92.07542419433594
1851,2000-10-10,90.55453491210938
1852,2000-10-11,89.79410552978516
1853,2000-10-12,87.55386352539062
1854,2000-10-13,90.4723129272461
1855,2000-10-16,90.88336181640625
1856,2000-10-17,88.62261962890625
1857,2000-10-18,88.29376220703125
1858,2000-10-19,91.62328338623047
1859,2000-10-20,92.0137939453125
1860,2000-10-23,92.4248046875
1861,2000-10-24,91.80821990966797
1862,2000-10-25,89.65020751953125
1863,2000-10-26,89.8968734741211
1864,2000-10-27,91.60269165039062
1865,2000-10-30,92.4248046875
1866,2000-10-31,94.0176773071289
1867,2000-11-01,93.6990737915039
1868,2000-11-02,93.85321044921875
1869,2000-11-03,93.9046401977539
1870,2000-11-06,94.56226348876953
1871,2000-11-07,94.5417251586914
1872,2000-11-08,92.44538879394531
1873,2000-11-09,92.0959701538086
1874,2000-11-10,89.85572052001953
1875,2000-11-13,89.15694427490234
1876,2000-11-14,91.49998474121094
1877,2000-11-15,91.78768157958984
1878,2000-11-16,90.34900665283203
1879,2000-11-17,89.86602020263672
1880,2000-11-20,88.58149719238281
1881,2000-11-21,89.03366088867188
1882,2000-11-22,86.9064712524414
1883,2000-11-24,88.68423461914062
1884,2000-11-27,89.46525573730469
1885,2000-11-28,87.92379760742188
1886,2000-11-29,87.75939178466797
1887,2000-11-30,86.99895477294922
1888,2000-12-01,86.95783233642578
1889,2000-12-04,87.6977310180664
1890,2000-12-05,90.57511901855469
1891,2000-12-06,89.1261215209961
1892,2000-12-07,87.90325927734375
1893,2000-12-08,88.10880279541016
1894,2000-12-11,91.17111206054688
1895,2000-12-12,90.78062438964844
1896,2000-12-13,89.53719329833984
1897,2000-12-14,88.39652252197266
1898,2000-12-15,86.39994812011719
1899,2000-12-18,87.55442810058594
1900,2000-12-19,85.77117156982422
1901,2000-12-20,83.28697967529297
1902,2000-12-21,83.86427307128906
1903,2000-12-22,86.3793716430664
1904,2000-12-26,87.30703735351562
1905,2000-12-27,87.94611358642578
1906,2000-12-28,88.2140884399414
1907,2000-12-29,86.54424285888672
1908,2001-01-02,84.97747802734375
1909,2001-01-03,89.0593490600586
1910,2001-01-04,88.10071563720703
1911,2001-01-05,85.22484588623047
1912,2001-01-08,85.88455963134766
1913,2001-01-09,85.65776062011719
1914,2001-01-10,87.1627426147461
1915,2001-01-11,87.24520111083984
1916,2001-01-12,87.08024597167969
1917,2001-01-16,87.63690185546875
1918,2001-01-17,88.03887939453125
1919,2001-01-18,88.91504669189453
1920,2001-01-19,88.40995788574219
1921,2001-01-22,88.99750518798828
1922,2001-01-23,89.69841766357422
1923,2001-01-24,89.96644592285156
1924,2001-01-25,89.73970031738281
1925,2001-01-26,89.6365966796875
1926,2001-01-29,90.11490631103516
1927,2001-01-30,90.9065170288086
1928,2001-01-31,90.39193725585938
1929,2001-02-01,90.99226379394531
1930,2001-02-02,88.92739868164062
1931,2001-02-05,89.58050537109375
1932,2001-02-06,89.3166275024414
1933,2001-02-07,88.8548355102539
1934,2001-02-08,87.81912994384766
1935,2001-02-09,86.97469329833984
1936,2001-02-12,87.97086334228516
1937,2001-02-13,87.25178527832031
1938,2001-02-14,87.119873046875
1939,2001-02-15,87.96422576904297
1940,2001-02-16,86.02474975585938
1941,2001-02-20,84.69876098632812
1942,2001-02-21,82.87136840820312
1943,2001-02-22,82.99673461914062
1944,2001-02-23,82.43597412109375
1945,2001-02-26,84.19076538085938
1946,2001-02-27,83.412353515625
1947,2001-02-28,81.76969146728516
1948,2001-03-01,82.1984634399414
1949,2001-03-02,81.54541015625
1950,2001-03-05,82.29084777832031
1951,2001-03-06,83.17481994628906
1952,2001-03-07,83.7685775756836
1953,2001-03-08,83.86093139648438
1954,2001-03-09,81.38045501708984
1955,2001-03-12,77.89726257324219
1956,2001-03-13,79.17709350585938
1957,2001-03-14,77.61361694335938
1958,2001-03-15,77.63336944580078
1959,2001-03-16,76.07624053955078
1960,2001-03-19,77.62410736083984
1961,2001-03-20,75.54045104980469
1962,2001-03-21,74.2572250366211
1963,2001-03-22,73.50312042236328
1964,2001-03-23,75.72563934326172
1965,2001-03-26,76.69144439697266
1966,2001-03-27,78.25910949707031
1967,2001-03-28,76.09613800048828
1968,2001-03-29,76.3871841430664
1969,2001-03-30,77.18753051757812
1970,2001-04-02,75.54045104980469
1971,2001-04-03,73.02020263671875
1972,2001-04-04,73.32454681396484
1973,2001-04-05,76.10272216796875
1974,2001-04-06,74.94514465332031
1975,2001-04-09,75.77857208251953
1976,2001-04-10,77.16108703613281
1977,2001-04-11,77.21401977539062
1978,2001-04-12,78.61632537841797
1979,2001-04-16,77.78948974609375
1980,2001-04-17,78.88752746582031
1981,2001-04-18,82.02288055419922
1982,2001-04-19,83.11434173583984
1983,2001-04-20,82.35365295410156
1984,2001-04-23,80.8587417602539
1985,2001-04-24,80.42217254638672
1986,2001-04-25,81.47388458251953
1987,2001-04-26,81.83769226074219
1988,2001-04-27,83.20035552978516
1989,2001-04-30,83.78244018554688
1990,2001-05-01,84.04039764404297
1991,2001-05-02,83.88829040527344
1992,2001-05-03,82.82330322265625
1993,2001-05-04,84.23223114013672
1994,2001-05-07,83.504638671875
1995,2001-05-08,83.46495056152344
1996,2001-05-09,83.11434173583984
1997,2001-05-10,83.35910034179688
1998,2001-05-11,82.78362274169922
1999,2001-05-14,82.94898986816406
2000,2001-05-15,83.3326416015625
2001,2001-05-16,85.29722595214844
2002,2001-05-17,85.42952728271484
2003,2001-05-18,85.81980895996094
2004,2001-05-21,87.08320617675781
2005,2001-05-22,86.97074890136719
2006,2001-05-23,85.49568939208984
2007,2001-05-24,85.74702453613281
2008,2001-05-25,84.73494720458984
2009,2001-05-29,84.06024932861328
2010,2001-05-30,82.88285064697266
2011,2001-05-31,83.31279754638672
2012,2001-06-01,83.82872772216797
2013,2001-06-04,84.23223114013672
2014,2001-06-05,85.197998046875
2015,2001-06-06,84.49022674560547
2016,2001-06-07,84.79447174072266
2017,2001-06-08,84.00735473632812
2018,2001-06-11,83.4120101928711
2019,2001-06-12,83.26648712158203
2020,2001-06-13,82.55211639404297
2021,2001-06-14,80.6999740600586
2022,2001-06-15,80.82997131347656
2023,2001-06-18,80.43861389160156
2024,2001-06-19,80.79020690917969
2025,2001-06-20,81.21473693847656
2026,2001-06-21,82.13680267333984
2027,2001-06-22,81.49333953857422
2028,2001-06-25,80.74376678466797
2029,2001-06-26,80.63099670410156
2030,2001-06-27,80.58458709716797
2031,2001-06-28,81.02897644042969
2032,2001-06-29,81.32747650146484
2033,2001-07-02,82.34244537353516
2034,2001-07-03,82.3225326538086
2035,2001-07-05,80.71722412109375
2036,2001-07-06,78.97261810302734
2037,2001-07-09,79.40374755859375
2038,2001-07-10,78.44852447509766
2039,2001-07-11,78.52813720703125
2040,2001-07-12,80.39215850830078
2041,2001-07-13,81.08869934082031
2042,2001-07-16,80.07378387451172
2043,2001-07-17,80.8233413696289
2044,2001-07-18,80.27278137207031
2045,2001-07-19,80.97589111328125
2046,2001-07-20,80.49166870117188
2047,2001-07-23,78.90628814697266
2048,2001-07-24,78.14340209960938
2049,2001-07-25,79.00575256347656
2050,2001-07-26,79.8349380493164
2051,2001-07-27,80.14006805419922
2052,2001-07-30,80.16665649414062
2053,2001-07-31,80.49828338623047
2054,2001-08-01,81.00249481201172
2055,2001-08-02,81.33411407470703
2056,2001-08-03,80.88969421386719
2057,2001-08-06,79.80176544189453
2058,2001-08-07,80.11354064941406
2059,2001-08-08,78.62762451171875
2060,2001-08-09,78.85980987548828
2061,2001-08-10,79.13179016113281
2062,2001-08-13,79.15167999267578
2063,2001-08-14,79.11849975585938
2064,2001-08-15,78.43528747558594
2065,2001-08-16,78.70723724365234
2066,2001-08-17,77.4468765258789
2067,2001-08-20,78.1633071899414
2068,2001-08-21,76.82994079589844
2069,2001-08-22,77.6259994506836
2070,2001-08-23,77.34735870361328
2071,2001-08-24,78.95267486572266
2072,2001-08-27,78.48168182373047
2073,2001-08-28,77.33407592773438
2074,2001-08-29,76.6441879272461
2075,2001-08-30,75.17156219482422
2076,2001-08-31,75.72213745117188
2077,2001-09-04,75.23789978027344
2078,2001-09-05,75.42363739013672
2079,2001-09-06,73.47998046875
2080,2001-09-07,72.12014770507812
2081,2001-09-10,73.00236511230469
2082,2001-09-17,69.18807983398438
2083,2001-09-18,69.02226257324219
2084,2001-09-19,67.6291732788086
2085,2001-09-20,65.47991943359375
2086,2001-09-21,64.7734375
2087,2001-09-24,67.0506362915039
2088,2001-09-25,67.74978637695312
2089,2001-09-26,67.51008605957031
2090,2001-09-27,68.09599304199219
2091,2001-09-28,69.54093170166016
2092,2001-10-01,69.42769622802734
2093,2001-10-02,70.29995727539062
2094,2001-10-03,71.47853088378906
2095,2001-10-04,71.5384521484375
2096,2001-10-05,71.39862060546875
2097,2001-10-08,70.93254089355469
2098,2001-10-09,70.55298614501953
2099,2001-10-10,72.1243896484375
2100,2001-10-11,73.24299621582031
2101,2001-10-12,72.91008758544922
2102,2001-10-15,72.77693176269531
2103,2001-10-16,73.23634338378906
2104,2001-10-17,71.67828369140625
2105,2001-10-18,71.525146484375
2106,2001-10-19,71.47853088378906
2107,2001-10-22,72.89006042480469
2108,2001-10-23,72.51727294921875
2109,2001-10-24,72.32417297363281
2110,2001-10-25,73.62255859375
2111,2001-10-26,73.4560546875
2112,2001-10-29,71.54511260986328
2113,2001-10-30,70.6861572265625
2114,2001-10-31,70.44644165039062
2115,2001-11-01,72.2508544921875
2116,2001-11-02,72.7436294555664
2117,2001-11-05,73.6957778930664
2118,2001-11-06,74.84099578857422
2119,2001-11-07,74.74116516113281
2120,2001-11-08,74.97422790527344
2121,2001-11-09,75.0541000366211
2122,2001-11-12,74.59469604492188
2123,2001-11-13,76.27262115478516
2124,2001-11-14,76.3458480834961
2125,2001-11-15,76.48564910888672
2126,2001-11-16,76.14610290527344
2127,2001-11-19,77.0849380493164
2128,2001-11-20,76.43907928466797
2129,2001-11-21,75.93303680419922
2130,2001-11-23,77.02500915527344
2131,2001-11-26,77.19149780273438
2132,2001-11-27,76.85853576660156
2133,2001-11-28,75.4669189453125
2134,2001-11-29,76.48564910888672
2135,2001-11-30,75.93970489501953
2136,2001-12-03,75.48690795898438
2137,2001-12-04,76.76533508300781
2138,2001-12-05,78.17025756835938
2139,2001-12-06,78.13030242919922
2140,2001-12-07,77.61093139648438
2141,2001-12-10,76.159423828125
2142,2001-12-11,76.0062484741211
2143,2001-12-12,76.09283447265625
2144,2001-12-13,74.6146469116211
2145,2001-12-14,75.3271255493164
2146,2001-12-17,76.10613250732422
2147,2001-12-18,76.55890655517578
2148,2001-12-19,77.09825897216797
2149,2001-12-20,76.33919525146484
2150,2001-12-21,76.80220031738281
2151,2001-12-24,76.65523529052734
2152,2001-12-26,77.076171875
2153,2001-12-27,77.54383087158203
2154,2001-12-28,77.50372314453125
2155,2001-12-31,76.36792755126953
2156,2002-01-02,77.18975067138672
2157,2002-01-03,78.06497192382812
2158,2002-01-04,78.58612823486328
2159,2002-01-07,78.03157806396484
2160,2002-01-08,77.85115051269531
2161,2002-01-09,77.2164306640625
2162,2002-01-10,77.55723571777344
2163,2002-01-11,76.79552459716797
2164,2002-01-14,76.31446838378906
2165,2002-01-15,76.93582916259766
2166,2002-01-16,75.37907409667969
2167,2002-01-17,75.94697570800781
2168,2002-01-18,75.59959411621094
2169,2002-01-22,75.07842254638672
2170,2002-01-23,75.65299224853516
2171,2002-01-24,75.88684844970703
2172,2002-01-25,75.8668212890625
2173,2002-01-28,76.07395935058594
2174,2002-01-29,73.6819839477539
2175,2002-01-30,74.74433898925781
2176,2002-01-31,75.61963653564453
2177,2002-02-01,75.26546478271484
2178,2002-02-04,73.39470672607422
2179,2002-02-05,72.9404067993164
2180,2002-02-06,72.6263198852539
2181,2002-02-07,72.1720199584961
2182,2002-02-08,73.55506896972656
2183,2002-02-11,74.45706176757812
2184,2002-02-12,74.22322082519531
2185,2002-02-13,75.01158142089844
2186,2002-02-14,74.87129974365234
2187,2002-02-15,74.08955383300781
2188,2002-02-19,72.66645812988281
2189,2002-02-20,73.88912963867188
2190,2002-02-21,72.359130859375
2191,2002-02-22,73.25437927246094
2192,2002-02-25,74.46372985839844
2193,2002-02-26,74.31005859375
2194,2002-02-27,74.59735870361328
2195,2002-02-28,74.26329040527344
2196,2002-03-01,75.99378967285156
2197,2002-03-04,77.33673858642578
2198,2002-03-05,77.08948516845703
2199,2002-03-06,78.00481414794922
2200,2002-03-07,77.83782958984375
2201,2002-03-08,78.16519927978516
2202,2002-03-11,78.33222198486328
2203,2002-03-12,78.28546142578125
2204,2002-03-13,77.53048706054688
2205,2002-03-14,77.42359161376953
2206,2002-03-15,78.16130828857422
2207,2002-03-18,78.17471313476562
2208,2002-03-19,78.69731903076172
2209,2002-03-20,77.21651458740234
2210,2002-03-21,77.25
2211,2002-03-22,77.0825424194336
2212,2002-03-25,76.12434387207031
2213,2002-03-26,76.56660461425781
2214,2002-03-27,76.76762390136719
2215,2002-03-28,76.73409271240234
2216,2002-04-01,76.76762390136719
2217,2002-04-02,76.34547424316406
2218,2002-04-03,75.80940246582031
2219,2002-04-04,75.4945297241211
2220,2002-04-05,75.50790405273438
2221,2002-04-08,75.6687240600586
2222,2002-04-09,75.13939666748047
2223,2002-04-10,75.99034118652344
2224,2002-04-11,74.10081481933594
2225,2002-04-12,74.65696716308594
2226,2002-04-15,74.08738708496094
2227,2002-04-16,75.8496322631836
2228,2002-04-17,75.68878936767578
2229,2002-04-18,75.36050415039062
2230,2002-04-19,75.63519287109375
2231,2002-04-22,74.37551879882812
2232,2002-04-23,74.05387115478516
2233,2002-04-24,73.31013488769531
2234,2002-04-25,73.35035705566406
2235,2002-04-26,71.95663452148438
2236,2002-04-29,71.60153198242188
2237,2002-04-30,72.2715835571289
2238,2002-05-01,73.15603637695312
2239,2002-05-02,72.87459564208984
2240,2002-05-03,72.08393859863281
2241,2002-05-06,70.6701431274414
2242,2002-05-07,70.42223358154297
2243,2002-05-08,73.04212188720703
2244,2002-05-09,72.19786071777344
2245,2002-05-10,70.83763885498047
2246,2002-05-13,72.27827453613281
2247,2002-05-14,73.85287475585938
2248,2002-05-15,73.56475067138672
2249,2002-05-16,73.94671630859375
2250,2002-05-17,74.30851745605469
2251,2002-05-20,73.50447082519531
2252,2002-05-21,72.83440399169922
2253,2002-05-22,72.99523162841797
2254,2002-05-23,73.77247619628906
2255,2002-05-24,72.82769775390625
2256,2002-05-28,72.43235778808594
2257,2002-05-29,71.89635467529297
2258,2002-05-30,71.6952896118164
2259,2002-05-31,71.84270477294922
2260,2002-06-03,69.93309020996094
2261,2002-06-04,70.10731506347656
2262,2002-06-05,70.76396942138672
2263,2002-06-06,69.32332611083984
2264,2002-06-07,69.24290466308594
2265,2002-06-10,69.51095581054688
2266,2002-06-11,68.31826782226562
2267,2002-06-12,68.73369598388672
2268,2002-06-13,68.04354858398438
2269,2002-06-14,67.94303894042969
2270,2002-06-17,69.76558685302734
2271,2002-06-18,70.33512878417969
2272,2002-06-19,68.69351196289062
2273,2002-06-20,67.81572723388672
2274,2002-06-21,66.75536346435547
2275,2002-06-24,67.1050033569336
2276,2002-06-25,65.59883117675781
2277,2002-06-26,65.7064437866211
2278,2002-06-27,66.85619354248047
2279,2002-06-28,66.54019165039062
2280,2002-07-01,65.24246978759766
2281,2002-07-02,63.85733413696289
2282,2002-07-03,64.22046661376953
2283,2002-07-05,66.7755355834961
2284,2002-07-08,65.9417724609375
2285,2002-07-09,64.28094482421875
2286,2002-07-10,61.941017150878906
2287,2002-07-11,62.44528579711914
2288,2002-07-12,61.75947570800781
2289,2002-07-15,62.08893966674805
2290,2002-07-16,60.89209747314453
2291,2002-07-17,61.01311492919922
2292,2002-07-18,59.03630065917969
2293,2002-07-19,56.958595275878906
2294,2002-07-22,55.2708625793457
2295,2002-07-23,53.757972717285156
2296,2002-07-24,56.965293884277344
2297,2002-07-25,56.48115921020508
2298,2002-07-26,57.5570182800293
2299,2002-07-29,60.36089324951172
2300,2002-07-30,61.14761734008789
2301,2002-07-31,61.2955322265625
2302,2002-08-01,59.69523239135742
2303,2002-08-02,58.3571662902832
2304,2002-08-05,56.32651138305664
2305,2002-08-06,58.222660064697266
2306,2002-08-07,59.238006591796875
2307,2002-08-08,61.15432357788086
2308,2002-08-09,61.382938385009766
2309,2002-08-12,60.93241500854492
2310,2002-08-13,59.822975158691406
2311,2002-08-14,62.00825119018555
2312,2002-08-15,62.868896484375
2313,2002-08-16,62.680660247802734
2314,2002-08-19,64.14647674560547
2315,2002-08-20,63.467384338378906
2316,2002-08-21,64.38184356689453
2317,2002-08-22,65.00714111328125
2318,2002-08-23,63.608558654785156
2319,2002-08-26,64.0523681640625
2320,2002-08-27,63.31270217895508
2321,2002-08-28,61.927547454833984
2322,2002-08-29,61.954463958740234
2323,2002-08-30,61.712425231933594
2324,2002-09-03,59.35904312133789
2325,2002-09-04,60.206260681152344
2326,2002-09-05,59.69523239135742
2327,2002-09-06,60.515560150146484
2328,2002-09-09,60.95933151245117
2329,2002-09-10,61.65861892700195
2330,2002-09-11,61.27531051635742
2331,2002-09-12,60.14569091796875
2332,2002-09-13,60.293643951416016
2333,2002-09-16,60.441585540771484
2334,2002-09-17,59.05641555786133
2335,2002-09-18,58.464725494384766
2336,2002-09-19,56.95183181762695
2337,2002-09-20,56.97076416015625
2338,2002-09-23,56.50474166870117
2339,2002-09-24,55.59292984008789
2340,2002-09-25,56.97076416015625
2341,2002-09-26,57.90283203125
2342,2002-09-27,55.890132904052734
2343,2002-09-30,55.24174118041992
2344,2002-10-01,57.896087646484375
2345,2002-10-02,56.1602668762207
2346,2002-10-03,55.59292984008789
2347,2002-10-04,54.57306671142578
2348,2002-10-07,53.44513702392578
2349,2002-10-08,54.28263473510742
2350,2002-10-09,52.74946975708008
2351,2002-10-10,54.45824432373047
2352,2002-10-11,56.842445373535156
2353,2002-10-14,57.15988540649414
2354,2002-10-15,59.90879440307617
2355,2002-10-16,58.456661224365234
2356,2002-10-17,59.618370056152344
2357,2002-10-18,59.868282318115234
2358,2002-10-21,60.90164566040039
2359,2002-10-22,60.46262741088867
2360,2002-10-23,60.92188262939453
2361,2002-10-24,59.67913818359375
2362,2002-10-25,60.92188262939453
2363,2002-10-28,60.523433685302734
2364,2002-10-29,59.820987701416016
2365,2002-10-30,60.40183639526367
2366,2002-10-31,59.78721237182617
2367,2002-11-01,60.96917724609375
2368,2002-11-04,61.55000686645508
2369,2002-11-05,62.03631591796875
2370,2002-11-06,62.84006118774414
2371,2002-11-07,61.30012512207031
2372,2002-11-08,60.550437927246094
2373,2002-11-11,59.611637115478516
2374,2002-11-12,60.08435821533203
2375,2002-11-13,60.14521026611328
2376,2002-11-14,61.27988052368164
2377,2002-11-15,61.73241424560547
2378,2002-11-18,61.111000061035156
2379,2002-11-19,61.02997970581055
2380,2002-11-20,62.387535095214844
2381,2002-11-21,63.549224853515625
2382,2002-11-22,63.096717834472656
2383,2002-11-25,63.13724899291992
2384,2002-11-26,61.93502426147461
2385,2002-11-27,63.67756271362305
2386,2002-11-29,63.474945068359375
2387,2002-12-02,63.57627868652344
2388,2002-12-03,62.72524642944336
2389,2002-12-04,62.44157791137695
2390,2002-12-05,61.752662658691406
