ds,y
1999-09-13,87.6393814086914
1999-09-14,87.06094360351562
1999-09-15,85.68095397949219
1999-09-16,86.01581573486328
1999-09-17,87.1026382446289
1999-09-20,86.98054504394531
1999-09-21,85.14894104003906
1999-09-22,85.05736541748047
1999-09-23,83.27667236328125
1999-09-24,83.19526672363281
1999-09-27,83.74474334716797
1999-09-28,83.58192443847656
1999-09-29,82.58470153808594
1999-09-30,83.84648895263672
1999-10-01,83.66333770751953
1999-10-04,85.14894104003906
1999-10-05,85.06755828857422
1999-10-06,86.37003326416016
1999-10-07,85.88158416748047
1999-10-08,87.18405151367188
1999-10-11,87.04159545898438
1999-10-12,85.69844818115234
1999-10-13,83.48015594482422
1999-10-14,83.45980072021484
1999-10-15,81.32294464111328
1999-10-18,81.91315460205078
1999-10-19,82.70681762695312
1999-10-20,83.5208511352539
1999-10-21,84.00930786132812
1999-10-22,84.7215805053711
1999-10-25,84.29419708251953
1999-10-26,83.23594665527344
1999-10-27,84.74195861816406
1999-10-28,87.63177490234375
1999-10-29,89.21916198730469
1999-11-01,88.28300476074219
1999-11-02,87.65211486816406
1999-11-03,88.2422866821289
1999-11-04,88.91387939453125
1999-11-05,89.78900909423828
1999-11-08,89.87040710449219
1999-11-09,89.02578735351562
1999-11-10,89.68722534179688
1999-11-11,90.19601440429688
1999-11-12,91.0100326538086
1999-11-15,91.22372436523438
1999-11-16,91.98689270019531
1999-11-17,92.23112487792969
1999-11-18,92.88237762451172
1999-11-19,92.80093383789062
1999-11-22,92.78063201904297
1999-11-23,91.96654510498047
1999-11-24,92.45500946044922
1999-11-26,92.10901641845703
1999-11-29,91.78339385986328
1999-11-30,90.70477294921875
1999-12-01,91.43742370605469
1999-12-02,91.98689270019531
1999-12-03,93.67605590820312
1999-12-06,92.98411560058594
1999-12-07,92.23112487792969
1999-12-08,91.64094543457031
1999-12-09,92.08869171142578
1999-12-10,92.39393615722656
1999-12-13,92.55675506591797
1999-12-14,91.66130828857422
1999-12-15,92.14972686767578
1999-12-16,92.55675506591797
1999-12-17,93.15115356445312
1999-12-20,92.47795867919922
1999-12-21,93.88558197021484
1999-12-22,94.13041687011719
1999-12-23,95.6299057006836
1999-12-27,95.49720764160156
1999-12-28,95.43606567382812
1999-12-29,95.84413146972656
1999-12-30,95.7318344116211
1999-12-31,95.88494873046875
2000-01-03,94.94645690917969
2000-01-04,91.23342895507812
2000-01-05,91.39665222167969
2000-01-06,89.92777252197266
2000-01-07,95.15047454833984
2000-01-10,95.47688293457031
2000-01-11,94.33440399169922
2000-01-12,93.39592742919922
2000-01-13,94.66083526611328
2000-01-14,95.94609832763672
2000-01-18,95.19123077392578
2000-01-19,95.96652221679688
2000-01-20,94.49761199951172
2000-01-21,94.2936019897461
2000-01-24,91.62110137939453
2000-01-25,92.66150665283203
2000-01-26,91.9271011352539
2000-01-27,91.55987548828125
2000-01-28,88.70372009277344
2000-01-31,91.1110610961914
2000-02-01,92.00868225097656
2000-02-02,92.0903091430664
2000-02-03,93.47754669189453
2000-02-04,93.08995056152344
2000-02-07,92.94712829589844
2000-02-08,94.21199798583984
2000-02-09,92.23307800292969
2000-02-10,92.41670989990234
2000-02-11,90.53982543945312
2000-02-14,91.0702133178711
2000-02-15,92.10050964355469
2000-02-16,90.74382781982422
2000-02-17,90.27459716796875
2000-02-18,88.33650970458984
2000-02-22,88.11209106445312
2000-02-23,89.15255737304688
2000-02-24,87.35723876953125
2000-02-25,87.04102325439453
2000-02-28,88.86695098876953
2000-02-29,89.7237319946289
2000-03-01,90.37662506103516
2000-03-02,90.43779754638672
2000-03-03,92.13107299804688
2000-03-06,91.23342895507812
2000-03-07,89.46875
2000-03-08,89.35655212402344
2000-03-09,91.96788787841797
2000-03-10,91.47828674316406
2000-03-13,90.47859191894531
2000-03-14,89.19335174560547
2000-03-15,91.27425384521484
2000-03-16,95.53807067871094
2000-03-17,96.16951751708984
2000-03-20,95.67862701416016
2000-03-21,97.64208221435547
2000-03-22,98.23529052734375
2000-03-23,99.91236877441406
2000-03-24,100.50553131103516
2000-03-27,99.44195556640625
2000-03-28,98.86927032470703
2000-03-29,98.97158813476562
2000-03-30,97.31486511230469
2000-03-31,98.4192886352539
2000-04-03,98.9919662475586
2000-04-04,98.25566864013672
2000-04-05,97.64208221435547
2000-04-06,98.4908676147461
2000-04-07,99.11467742919922
2000-04-10,98.72608184814453
2000-04-11,98.4397964477539
2000-04-12,95.73993682861328
2000-04-13,94.41053771972656
2000-04-14,89.01099395751953
2000-04-17,92.11982727050781
2000-04-18,94.55369567871094
2000-04-19,93.67427062988281
2000-04-20,94.12421417236328
2000-04-24,93.1015396118164
2000-04-25,96.96715545654297
2000-04-26,95.87294006347656
2000-04-27,95.55587768554688
2000-04-28,94.96279907226562
2000-05-01,96.25128173828125
2000-05-02,94.32872009277344
2000-05-03,92.11982727050781
2000-05-04,92.81519317626953
2000-05-05,93.94014739990234
2000-05-08,93.23453521728516
2000-05-09,92.48796081542969
2000-05-10,90.40174102783203
2000-05-11,92.467529296875
2000-05-12,93.46971893310547
2000-05-15,95.08546447753906
2000-05-16,96.00590515136719
2000-05-17,95.00370025634766
2000-05-18,93.83787536621094
2000-05-19,92.365234375
2000-05-22,91.66983795166016
2000-05-23,90.31998443603516
2000-05-24,91.79254913330078
2000-05-25,90.21765899658203
2000-05-26,90.31998443603516
2000-05-30,93.26516723632812
2000-05-31,93.46971893310547
2000-06-01,95.10594177246094
2000-06-02,96.76262664794922
2000-06-05,96.2922134399414
2000-06-06,95.86272430419922
2000-06-07,96.5274658203125
2000-06-08,96.1490478515625
2000-06-09,95.94451141357422
2000-06-12,94.8196029663086
2000-06-13,96.59898376464844
2000-06-14,96.76262664794922
2000-06-15,96.96715545654297
2000-06-16,96.1704330444336
2000-06-19,97.40045166015625
2000-06-20,97.05194091796875
2000-06-21,97.01094055175781
2000-06-22,95.53485870361328
2000-06-23,94.71482849121094
2000-06-26,95.9346694946289
2000-06-27,95.22732543945312
2000-06-28,95.49385833740234
2000-06-29,94.59180450439453
2000-06-30,95.30931854248047
2000-07-03,96.62149810791016
2000-07-05,94.87886810302734
2000-07-06,95.61688232421875
2000-07-07,97.15443420410156
2000-07-10,96.99048614501953
2000-07-11,97.19547271728516
2000-07-12,97.83103942871094
2000-07-13,98.2614974975586
2000-07-14,99.22504425048828
2000-07-17,99.0610580444336
2000-07-18,98.25125122070312
2000-07-19,97.46196746826172
2000-07-20,98.8150405883789
2000-07-21,96.8879165649414
2000-07-24,96.33442687988281
2000-07-25,96.64195251464844
2000-07-26,95.69892120361328
2000-07-27,95.37088775634766
2000-07-28,93.21826171875
2000-07-31,93.81278228759766
2000-08-01,94.38681030273438
2000-08-02,94.85833740234375
2000-08-03,95.51437377929688
2000-08-04,96.02692413330078
2000-08-07,97.17498779296875
2000-08-08,97.54399871826172
2000-08-09,96.72396850585938
2000-08-10,96.25240325927734
2000-08-11,96.70345306396484
2000-08-14,97.93350219726562
2000-08-15,97.85149383544922
2000-08-16,97.50296783447266
2000-08-17,98.52801513671875
2000-08-18,98.20000457763672
2000-08-21,98.7330322265625
2000-08-22,98.56905364990234
2000-08-23,98.95854949951172
2000-08-24,99.26605224609375
2000-08-25,99.22504425048828
2000-08-28,99.56332397460938
2000-08-29,99.58377838134766
2000-08-30,98.63053894042969
2000-08-31,99.94261169433594
2000-09-01,100.04513549804688
2000-09-05,99.24559783935547
2000-09-06,98.11803436279297
2000-09-07,98.95854949951172
2000-09-08,98.28206634521484
2000-09-11,98.13848114013672
2000-09-12,97.42090606689453
2000-09-13,97.67721557617188
2000-09-14,98.16925811767578
2000-09-15,96.02149963378906
2000-09-18,95.13777923583984
2000-09-19,96.00098419189453
2000-09-20,95.29187774658203
2000-09-21,93.84294128417969
2000-09-22,95.54875946044922
2000-09-25,94.87057495117188
2000-09-26,93.65797424316406
2000-09-27,94.15121459960938
2000-09-28,95.36383819580078
2000-09-29,94.45951080322266
2000-10-02,94.6033935546875
2000-10-03,93.71961975097656
2000-10-04,94.50061798095703
2000-10-05,94.82946014404297
2000-10-06,92.77421569824219
2000-10-09,92.07542419433594
2000-10-10,90.55453491210938
2000-10-11,89.79410552978516
2000-10-12,87.55386352539062
2000-10-13,90.4723129272461
2000-10-16,90.88336181640625
2000-10-17,88.62261962890625
2000-10-18,88.29376220703125
2000-10-19,91.62328338623047
2000-10-20,92.0137939453125
2000-10-23,92.4248046875
2000-10-24,91.80821990966797
2000-10-25,89.65020751953125
2000-10-26,89.8968734741211
2000-10-27,91.60269165039062
2000-10-30,92.4248046875
2000-10-31,94.0176773071289
2000-11-01,93.6990737915039
2000-11-02,93.85321044921875
2000-11-03,93.9046401977539
2000-11-06,94.56226348876953
2000-11-07,94.5417251586914
2000-11-08,92.44538879394531
2000-11-09,92.0959701538086
2000-11-10,89.85572052001953
2000-11-13,89.15694427490234
2000-11-14,91.49998474121094
2000-11-15,91.78768157958984
2000-11-16,90.34900665283203
2000-11-17,89.86602020263672
2000-11-20,88.58149719238281
2000-11-21,89.03366088867188
2000-11-22,86.9064712524414
2000-11-24,88.68423461914062
2000-11-27,89.46525573730469
2000-11-28,87.92379760742188
2000-11-29,87.75939178466797
2000-11-30,86.99895477294922
2000-12-01,86.95783233642578
2000-12-04,87.6977310180664
2000-12-05,90.57511901855469
2000-12-06,89.1261215209961
2000-12-07,87.90325927734375
2000-12-08,88.10880279541016
2000-12-11,91.17111206054688
2000-12-12,90.78062438964844
2000-12-13,89.53719329833984
2000-12-14,88.39652252197266
2000-12-15,86.39994812011719
2000-12-18,87.55442810058594
2000-12-19,85.77117156982422
2000-12-20,83.28697967529297
2000-12-21,83.86427307128906
2000-12-22,86.3793716430664
2000-12-26,87.30703735351562
2000-12-27,87.94611358642578
2000-12-28,88.2140884399414
2000-12-29,86.54424285888672
2001-01-02,84.97747802734375
2001-01-03,89.0593490600586
2001-01-04,88.10071563720703
2001-01-05,85.22484588623047
2001-01-08,85.88455963134766
2001-01-09,85.65776062011719
2001-01-10,87.1627426147461
2001-01-11,87.24520111083984
2001-01-12,87.08024597167969
2001-01-16,87.63690185546875
2001-01-17,88.03887939453125
2001-01-18,88.91504669189453
2001-01-19,88.40995788574219
2001-01-22,88.99750518798828
2001-01-23,89.69841766357422
2001-01-24,89.96644592285156
2001-01-25,89.73970031738281
2001-01-26,89.6365966796875
2001-01-29,90.11490631103516
2001-01-30,90.9065170288086
2001-01-31,90.39193725585938
2001-02-01,90.99226379394531
2001-02-02,88.92739868164062
2001-02-05,89.58050537109375
2001-02-06,89.3166275024414
2001-02-07,88.8548355102539
2001-02-08,87.81912994384766
2001-02-09,86.97469329833984
2001-02-12,87.97086334228516
2001-02-13,87.25178527832031
2001-02-14,87.119873046875
2001-02-15,87.96422576904297
2001-02-16,86.02474975585938
2001-02-20,84.69876098632812
2001-02-21,82.87136840820312
2001-02-22,82.99673461914062
2001-02-23,82.43597412109375
2001-02-26,84.19076538085938
2001-02-27,83.412353515625
2001-02-28,81.76969146728516
2001-03-01,82.1984634399414
2001-03-02,81.54541015625
2001-03-05,82.29084777832031
2001-03-06,83.17481994628906
2001-03-07,83.7685775756836
2001-03-08,83.86093139648438
2001-03-09,81.38045501708984
2001-03-12,77.89726257324219
2001-03-13,79.17709350585938
2001-03-14,77.61361694335938
2001-03-15,77.63336944580078
2001-03-16,76.07624053955078
2001-03-19,77.62410736083984
2001-03-20,75.54045104980469
2001-03-21,74.2572250366211
2001-03-22,73.50312042236328
2001-03-23,75.72563934326172
2001-03-26,76.69144439697266
2001-03-27,78.25910949707031
2001-03-28,76.09613800048828
2001-03-29,76.3871841430664
2001-03-30,77.18753051757812
2001-04-02,75.54045104980469
2001-04-03,73.02020263671875
2001-04-04,73.32454681396484
2001-04-05,76.10272216796875
2001-04-06,74.94514465332031
2001-04-09,75.77857208251953
2001-04-10,77.16108703613281
2001-04-11,77.21401977539062
2001-04-12,78.61632537841797
2001-04-16,77.78948974609375
2001-04-17,78.88752746582031
2001-04-18,82.02288055419922
2001-04-19,83.11434173583984
2001-04-20,82.35365295410156
2001-04-23,80.8587417602539
2001-04-24,80.42217254638672
2001-04-25,81.47388458251953
2001-04-26,81.83769226074219
2001-04-27,83.20035552978516
2001-04-30,83.78244018554688
2001-05-01,84.04039764404297
2001-05-02,83.88829040527344
2001-05-03,82.82330322265625
2001-05-04,84.23223114013672
2001-05-07,83.504638671875
2001-05-08,83.46495056152344
2001-05-09,83.11434173583984
2001-05-10,83.35910034179688
2001-05-11,82.78362274169922
2001-05-14,82.94898986816406
2001-05-15,83.3326416015625
2001-05-16,85.29722595214844
2001-05-17,85.42952728271484
2001-05-18,85.81980895996094
2001-05-21,87.08320617675781
2001-05-22,86.97074890136719
2001-05-23,85.49568939208984
2001-05-24,85.74702453613281
2001-05-25,84.73494720458984
2001-05-29,84.06024932861328
2001-05-30,82.88285064697266
2001-05-31,83.31279754638672
2001-06-01,83.82872772216797
2001-06-04,84.23223114013672
2001-06-05,85.197998046875
2001-06-06,84.49022674560547
2001-06-07,84.79447174072266
2001-06-08,84.00735473632812
2001-06-11,83.4120101928711
2001-06-12,83.26648712158203
2001-06-13,82.55211639404297
2001-06-14,80.6999740600586
2001-06-15,80.82997131347656
2001-06-18,80.43861389160156
2001-06-19,80.79020690917969
2001-06-20,81.21473693847656
2001-06-21,82.13680267333984
2001-06-22,81.49333953857422
2001-06-25,80.74376678466797
2001-06-26,80.63099670410156
2001-06-27,80.58458709716797
2001-06-28,81.02897644042969
2001-06-29,81.32747650146484
2001-07-02,82.34244537353516
2001-07-03,82.3225326538086
2001-07-05,80.71722412109375
2001-07-06,78.97261810302734
2001-07-09,79.40374755859375
2001-07-10,78.44852447509766
2001-07-11,78.52813720703125
2001-07-12,80.39215850830078
2001-07-13,81.08869934082031
2001-07-16,80.07378387451172
2001-07-17,80.8233413696289
2001-07-18,80.27278137207031
2001-07-19,80.97589111328125
2001-07-20,80.49166870117188
2001-07-23,78.90628814697266
2001-07-24,78.14340209960938
2001-07-25,79.00575256347656
2001-07-26,79.8349380493164
2001-07-27,80.14006805419922
2001-07-30,80.16665649414062
2001-07-31,80.49828338623047
2001-08-01,81.00249481201172
2001-08-02,81.33411407470703
2001-08-03,80.88969421386719
2001-08-06,79.80176544189453
2001-08-07,80.11354064941406
2001-08-08,78.62762451171875
2001-08-09,78.85980987548828
2001-08-10,79.13179016113281
2001-08-13,79.15167999267578
2001-08-14,79.11849975585938
2001-08-15,78.43528747558594
2001-08-16,78.70723724365234
2001-08-17,77.4468765258789
2001-08-20,78.1633071899414
2001-08-21,76.82994079589844
2001-08-22,77.6259994506836
2001-08-23,77.34735870361328
2001-08-24,78.95267486572266
2001-08-27,78.48168182373047
2001-08-28,77.33407592773438
2001-08-29,76.6441879272461
2001-08-30,75.17156219482422
2001-08-31,75.72213745117188
2001-09-04,75.23789978027344
2001-09-05,75.42363739013672
2001-09-06,73.47998046875
2001-09-07,72.12014770507812
2001-09-10,73.00236511230469
2001-09-17,69.18807983398438
2001-09-18,69.02226257324219
2001-09-19,67.6291732788086
2001-09-20,65.47991943359375
2001-09-21,64.7734375
2001-09-24,67.0506362915039
2001-09-25,67.74978637695312
2001-09-26,67.51008605957031
2001-09-27,68.09599304199219
2001-09-28,69.54093170166016
2001-10-01,69.42769622802734
2001-10-02,70.29995727539062
2001-10-03,71.47853088378906
2001-10-04,71.5384521484375
2001-10-05,71.39862060546875
2001-10-08,70.93254089355469
2001-10-09,70.55298614501953
2001-10-10,72.1243896484375
2001-10-11,73.24299621582031
2001-10-12,72.91008758544922
2001-10-15,72.77693176269531
2001-10-16,73.23634338378906
2001-10-17,71.67828369140625
2001-10-18,71.525146484375
2001-10-19,71.47853088378906
2001-10-22,72.89006042480469
2001-10-23,72.51727294921875
2001-10-24,72.32417297363281
2001-10-25,73.62255859375
2001-10-26,73.4560546875
2001-10-29,71.54511260986328
2001-10-30,70.6861572265625
2001-10-31,70.44644165039062
2001-11-01,72.2508544921875
2001-11-02,72.7436294555664
2001-11-05,73.6957778930664
2001-11-06,74.84099578857422
2001-11-07,74.74116516113281
2001-11-08,74.97422790527344
2001-11-09,75.0541000366211
2001-11-12,74.59469604492188
2001-11-13,76.27262115478516
2001-11-14,76.3458480834961
2001-11-15,76.48564910888672
2001-11-16,76.14610290527344
2001-11-19,77.0849380493164
2001-11-20,76.43907928466797
2001-11-21,75.93303680419922
2001-11-23,77.02500915527344
2001-11-26,77.19149780273438
2001-11-27,76.85853576660156
2001-11-28,75.4669189453125
2001-11-29,76.48564910888672
2001-11-30,75.93970489501953
2001-12-03,75.48690795898438
2001-12-04,76.76533508300781
2001-12-05,78.17025756835938
2001-12-06,78.13030242919922
2001-12-07,77.61093139648438
2001-12-10,76.159423828125
2001-12-11,76.0062484741211
2001-12-12,76.09283447265625
2001-12-13,74.6146469116211
2001-12-14,75.3271255493164
2001-12-17,76.10613250732422
2001-12-18,76.55890655517578
2001-12-19,77.09825897216797
2001-12-20,76.33919525146484
2001-12-21,76.80220031738281
2001-12-24,76.65523529052734
2001-12-26,77.076171875
2001-12-27,77.54383087158203
2001-12-28,77.50372314453125
2001-12-31,76.36792755126953
2002-01-02,77.18975067138672
2002-01-03,78.06497192382812
2002-01-04,78.58612823486328
2002-01-07,78.03157806396484
2002-01-08,77.85115051269531
2002-01-09,77.2164306640625
2002-01-10,77.55723571777344
2002-01-11,76.79552459716797
2002-01-14,76.31446838378906
2002-01-15,76.93582916259766
2002-01-16,75.37907409667969
2002-01-17,75.94697570800781
2002-01-18,75.59959411621094
2002-01-22,75.07842254638672
2002-01-23,75.65299224853516
2002-01-24,75.88684844970703
2002-01-25,75.8668212890625
2002-01-28,76.07395935058594
2002-01-29,73.6819839477539
2002-01-30,74.74433898925781
2002-01-31,75.61963653564453
2002-02-01,75.26546478271484
2002-02-04,73.39470672607422
2002-02-05,72.9404067993164
2002-02-06,72.6263198852539
2002-02-07,72.1720199584961
2002-02-08,73.55506896972656
2002-02-11,74.45706176757812
2002-02-12,74.22322082519531
2002-02-13,75.01158142089844
2002-02-14,74.87129974365234
2002-02-15,74.08955383300781
2002-02-19,72.66645812988281
2002-02-20,73.88912963867188
2002-02-21,72.359130859375
2002-02-22,73.25437927246094
2002-02-25,74.46372985839844
2002-02-26,74.31005859375
2002-02-27,74.59735870361328
2002-02-28,74.26329040527344
2002-03-01,75.99378967285156
2002-03-04,77.33673858642578
2002-03-05,77.08948516845703
2002-03-06,78.00481414794922
2002-03-07,77.83782958984375
2002-03-08,78.16519927978516
2002-03-11,78.33222198486328
2002-03-12,78.28546142578125
2002-03-13,77.53048706054688
2002-03-14,77.42359161376953
2002-03-15,78.16130828857422
2002-03-18,78.17471313476562
2002-03-19,78.69731903076172
2002-03-20,77.21651458740234
2002-03-21,77.25
2002-03-22,77.0825424194336
2002-03-25,76.12434387207031
2002-03-26,76.56660461425781
2002-03-27,76.76762390136719
2002-03-28,76.73409271240234
2002-04-01,76.76762390136719
2002-04-02,76.34547424316406
2002-04-03,75.80940246582031
2002-04-04,75.4945297241211
2002-04-05,75.50790405273438
2002-04-08,75.6687240600586
2002-04-09,75.13939666748047
2002-04-10,75.99034118652344
2002-04-11,74.10081481933594
2002-04-12,74.65696716308594
2002-04-15,74.08738708496094
2002-04-16,75.8496322631836
2002-04-17,75.68878936767578
2002-04-18,75.36050415039062
2002-04-19,75.63519287109375
2002-04-22,74.37551879882812
2002-04-23,74.05387115478516
2002-04-24,73.31013488769531
2002-04-25,73.35035705566406
2002-04-26,71.95663452148438
2002-04-29,71.60153198242188
2002-04-30,72.2715835571289
2002-05-01,73.15603637695312
2002-05-02,72.87459564208984
2002-05-03,72.08393859863281
2002-05-06,70.6701431274414
2002-05-07,70.42223358154297
2002-05-08,73.04212188720703
2002-05-09,72.19786071777344
2002-05-10,70.83763885498047
2002-05-13,72.27827453613281
2002-05-14,73.85287475585938
2002-05-15,73.56475067138672
2002-05-16,73.94671630859375
2002-05-17,74.30851745605469
2002-05-20,73.50447082519531
2002-05-21,72.83440399169922
2002-05-22,72.99523162841797
2002-05-23,73.77247619628906
2002-05-24,72.82769775390625
2002-05-28,72.43235778808594
2002-05-29,71.89635467529297
2002-05-30,71.6952896118164
2002-05-31,71.84270477294922
2002-06-03,69.93309020996094
2002-06-04,70.10731506347656
2002-06-05,70.76396942138672
2002-06-06,69.32332611083984
2002-06-07,69.24290466308594
2002-06-10,69.51095581054688
2002-06-11,68.31826782226562
2002-06-12,68.73369598388672
2002-06-13,68.04354858398438
2002-06-14,67.94303894042969
2002-06-17,69.76558685302734
2002-06-18,70.33512878417969
2002-06-19,68.69351196289062
2002-06-20,67.81572723388672
2002-06-21,66.75536346435547
2002-06-24,67.1050033569336
2002-06-25,65.59883117675781
2002-06-26,65.7064437866211
2002-06-27,66.85619354248047
2002-06-28,66.54019165039062
2002-07-01,65.24246978759766
2002-07-02,63.85733413696289
2002-07-03,64.22046661376953
2002-07-05,66.7755355834961
2002-07-08,65.9417724609375
2002-07-09,64.28094482421875
2002-07-10,61.941017150878906
2002-07-11,62.44528579711914
2002-07-12,61.75947570800781
2002-07-15,62.08893966674805
2002-07-16,60.89209747314453
2002-07-17,61.01311492919922
2002-07-18,59.03630065917969
2002-07-19,56.958595275878906
2002-07-22,55.2708625793457
2002-07-23,53.757972717285156
2002-07-24,56.965293884277344
2002-07-25,56.48115921020508
2002-07-26,57.5570182800293
2002-07-29,60.36089324951172
2002-07-30,61.14761734008789
2002-07-31,61.2955322265625
2002-08-01,59.69523239135742
2002-08-02,58.3571662902832
2002-08-05,56.32651138305664
2002-08-06,58.222660064697266
2002-08-07,59.238006591796875
2002-08-08,61.15432357788086
2002-08-09,61.382938385009766
2002-08-12,60.93241500854492
2002-08-13,59.822975158691406
2002-08-14,62.00825119018555
2002-08-15,62.868896484375
2002-08-16,62.680660247802734
2002-08-19,64.14647674560547
2002-08-20,63.467384338378906
2002-08-21,64.38184356689453
2002-08-22,65.00714111328125
2002-08-23,63.608558654785156
2002-08-26,64.0523681640625
2002-08-27,63.31270217895508
2002-08-28,61.927547454833984
2002-08-29,61.954463958740234
2002-08-30,61.712425231933594
2002-09-03,59.35904312133789
2002-09-04,60.206260681152344
2002-09-05,59.69523239135742
2002-09-06,60.515560150146484
2002-09-09,60.95933151245117
2002-09-10,61.65861892700195
2002-09-11,61.27531051635742
2002-09-12,60.14569091796875
2002-09-13,60.293643951416016
2002-09-16,60.441585540771484
2002-09-17,59.05641555786133
2002-09-18,58.464725494384766
2002-09-19,56.95183181762695
2002-09-20,56.97076416015625
2002-09-23,56.50474166870117
2002-09-24,55.59292984008789
2002-09-25,56.97076416015625
2002-09-26,57.90283203125
2002-09-27,55.890132904052734
2002-09-30,55.24174118041992
2002-10-01,57.896087646484375
2002-10-02,56.1602668762207
2002-10-03,55.59292984008789
2002-10-04,54.57306671142578
2002-10-07,53.44513702392578
2002-10-08,54.28263473510742
2002-10-09,52.74946975708008
2002-10-10,54.45824432373047
2002-10-11,56.842445373535156
2002-10-14,57.15988540649414
2002-10-15,59.90879440307617
2002-10-16,58.456661224365234
2002-10-17,59.618370056152344
2002-10-18,59.868282318115234
2002-10-21,60.90164566040039
2002-10-22,60.46262741088867
2002-10-23,60.92188262939453
2002-10-24,59.67913818359375
2002-10-25,60.92188262939453
2002-10-28,60.523433685302734
2002-10-29,59.820987701416016
2002-10-30,60.40183639526367
2002-10-31,59.78721237182617
2002-11-01,60.96917724609375
2002-11-04,61.55000686645508
2002-11-05,62.03631591796875
2002-11-06,62.84006118774414
2002-11-07,61.30012512207031
2002-11-08,60.550437927246094
2002-11-11,59.611637115478516
2002-11-12,60.08435821533203
2002-11-13,60.14521026611328
2002-11-14,61.27988052368164
2002-11-15,61.73241424560547
2002-11-18,61.111000061035156
2002-11-19,61.02997970581055
2002-11-20,62.387535095214844
2002-11-21,63.549224853515625
2002-11-22,63.096717834472656
2002-11-25,63.13724899291992
2002-11-26,61.93502426147461
2002-11-27,63.67756271362305
2002-11-29,63.474945068359375
2002-12-02,63.57627868652344
2002-12-03,62.72524642944336
2002-12-04,62.44157791137695
2002-12-05,61.752662658691406
2002-12-06,62.157928466796875
2002-12-09,60.449127197265625
2002-12-10,61.259620666503906
2002-12-11,61.313636779785156
2002-12-12,61.306846618652344
2002-12-13,60.341064453125
2002-12-16,61.9012336730957
2002-12-17,61.36091232299805
2002-12-18,60.65171813964844
2002-12-19,60.21947479248047
2002-12-20,61.078758239746094
2002-12-23,61.099117279052734
2002-12-24,60.644344329833984
2002-12-26,60.67152786254883
2002-12-27,59.307281494140625
2002-12-30,59.8027458190918
2002-12-31,59.884212493896484
2003-01-02,61.81174087524414
2003-01-03,62.00180435180664
2003-01-06,63.094581604003906
2003-01-07,62.938438415527344
2003-01-08,62.028968811035156
2003-01-09,62.99275207519531
2003-01-10,63.162437438964844
2003-01-13,63.14210510253906
2003-01-14,63.34568786621094
2003-01-15,62.71449279785156
2003-01-16,62.45656204223633
2003-01-17,61.53349685668945
2003-01-21,60.57649612426758
2003-01-22,59.84345626831055
2003-01-23,60.209964752197266
2003-01-24,58.62853240966797
2003-01-27,57.82765579223633
2003-01-28,58.25523376464844
2003-01-29,58.69639205932617
2003-01-30,57.30502700805664
2003-01-31,58.41135787963867
2003-02-03,58.526737213134766
2003-02-04,57.949832916259766
2003-02-05,57.59009552001953
2003-02-06,57.31858444213867
2003-02-07,56.619503021240234
2003-02-10,57.01997375488281
2003-02-11,56.62629318237305
2003-02-12,55.72356414794922
2003-02-13,55.89326095581055
2003-02-14,57.11497116088867
2003-02-18,58.11949920654297
2003-02-19,57.81407165527344
2003-02-20,57.23715591430664
2003-02-21,57.81407165527344
2003-02-24,56.87744903564453
2003-02-25,57.3321647644043
2003-02-26,56.49734115600586
2003-02-27,57.243934631347656
2003-02-28,57.624027252197266
2003-03-03,57.07422637939453
2003-03-04,56.1647834777832
2003-03-05,56.639862060546875
2003-03-06,56.1647834777832
2003-03-07,56.5516357421875
2003-03-10,55.19417953491211
2003-03-11,54.65119934082031
2003-03-12,55.0177001953125
2003-03-13,56.91816711425781
2003-03-14,57.101409912109375
2003-03-17,58.90003204345703
2003-03-18,59.246177673339844
2003-03-19,59.70094299316406
2003-03-20,59.82991027832031
2003-03-21,61.10693359375
2003-03-24,59.07619094848633
2003-03-25,59.64179229736328
2003-03-26,59.34196472167969
2003-03-27,59.389644622802734
2003-03-28,59.08980941772461
2003-03-31,57.74732208251953
2003-04-01,58.63322067260742
2003-04-02,60.05066680908203
2003-04-03,59.76444625854492
2003-04-04,60.118812561035156
2003-04-07,60.002960205078125
2003-04-08,60.098392486572266
2003-04-09,59.30792999267578
2003-04-10,59.63502883911133
2003-04-11,59.389644622802734
2003-04-14,60.61630630493164
2003-04-15,61.18193817138672
2003-04-16,60.13928985595703
2003-04-17,61.03199768066406
2003-04-21,61.093326568603516
2003-04-22,62.24501419067383
2003-04-23,62.81741714477539
2003-04-24,62.25864028930664
2003-04-25,61.488582611083984
2003-04-28,62.55166244506836
2003-04-29,62.769737243652344
2003-04-30,62.63341522216797
2003-05-01,62.62663269042969
2003-05-02,63.51934051513672
2003-05-05,63.39670181274414
2003-05-06,63.99635696411133
2003-05-07,63.64199447631836
2003-05-08,63.00145721435547
2003-05-09,63.873722076416016
2003-05-12,64.65735626220703
2003-05-13,64.54151916503906
2003-05-14,64.4052505493164
2003-05-15,64.81411743164062
2003-05-16,64.65060424804688
2003-05-19,63.13772201538086
2003-05-20,63.00822067260742
2003-05-21,63.13772201538086
2003-05-22,63.7646598815918
2003-05-23,63.8941535949707
2003-05-27,65.01176452636719
2003-05-28,65.19571685791016
2003-05-29,65.02539825439453
2003-05-30,66.0680160522461
2003-06-02,66.3405990600586
2003-06-03,66.61319732666016
